Publication_date,Source,Scraped_category,Title,Summary,Article_Url
10-09-2024,SkyNews,Politics,Sir Keir Starmer appears to woo TUC - but trouble remains in Westminster ,"When Sir Tony Blair used to address the TUC conference, the joke was that he told his driver to keep the car engine running.Sir Keir Starmer didn't hang about here. He did take six questions after his speech, but he left the stage swiftly after that.In fairness, the prime minister had pressing business in parliament, where his pesky backbenchers were still - as he left Brighton - threatening a rebellion on winter fuel payments.Politics latest: MPs debate cut to winter fuel paymentsBut in the 40 minutes he was on the platform, Sir Keir delivered a predictably tough message to the unions: don't expect big pay rises under a Labour government.His Tory opponents would claim it's a bit late for that message since the government has already offered inflation-busting pay rises to train drivers and junior doctors.Given his tough tone, his reception here was never going to reach rock star proportions. And - harsh but fair - Sir Keir is never going to be a rock star politician like Sir Tony, Boris Johnson or Barack Obama.But he did receive a standing ovation after his speech and Q&A, though not from everyone in the hall - and there were a few empty seats.And twice during his speech, a lone female heckler shouted: ""Tax the rich!"" And no, it wasn't Unite general secretary Sharon Graham, who'd made that demand in a fiery conference speech the previous day.The key phrases in Sir Keir's warning on pay were phrases like ""I have to level with you"", ""this will take a while"", ""tough decisions"" and ""I owe you that candour"".Keep up with all the latest news from the UK and around the world by following Sky NewsBut the phrase that really stood out in the speech was ""working people"". He said it no fewer than 19 times. The message here was that despite all the accusations of austerity measures in the short term, the government is on the side of working people.When it came to questions, the only challenging one of the six was on why Labour had not axed George Osborne's two-child benefit cap. He talked about tackling child poverty, but didn't give a definitive answer.He must have been relieved that there was no question on winter fuel payments, although the suspicion at TUC conferences has always been that questions from the floor to a Labour leader are heavily vetted by the general secretary and his inner circle.Please use Chrome browser for a more accessible video playerRead more:MPs to vote on cutting winter fuel paymentVote will test Sir Keir's authoritySir Keir had, of course, come to Brighton with good news and bad news. The good news was his commitment on Labour's pledges on workers' rights, which the unions are delighted about and grateful for. The bad news was on pay.This was the first speech at a TUC conference by a Labour prime minister for 15 years, since Gordon Brown in Liverpool in 2009, when - yes, really - Irn Broon warned of spending cuts to come.Be the first to get Breaking NewsInstall the Sky News app for freeBack then, Labour's 13 years in government were coming to an end. Within a year of that Liverpool speech, Mr Brown had lost the 2010 election.Sir Keir's speech in Brighton, in contrast, came in the early weeks of a new Labour government. Surely a better time - especially with a stonking Commons majority - to warn of ""tough decisions"" than after more than 12 years in power.👉 Tap here to follow Politics at Jack and Sam's wherever you get your podcasts 👈For that reason - and because the unions are so delighted to see the back of a Tory government after 13 years - most union leaders and activists here were prepared to give Sir Keir the benefit of the doubt on his tough economic message.For now.For Sir Keir, job done. Only a minor heckle and no walkouts or placard held up during his speech.And his swift departure after the post-speech handshakes confirmed that the prime minister had bigger troubles to attend to back at Westminster.",https://news.sky.com/story/sir-keir-starmer-appears-to-woo-tuc-but-trouble-remains-in-westminster-13212353
11-09-2024,SkyNews,Politics,Rishi Sunak accuses Sir Keir Starmer of 'hiding' impact assessment on winter fuel payment cut,"Rishi Sunak has accused Sir Keir Starmer of ""hiding"" an impact assessment on the winter fuel payment cut for 10 million pensioners.Mr Sunak asked Sir Keir twice if he would publish an impact assessment on the policy after Labour MPs voted on Tuesday to push the cut through.However, Sir Keir responded by saying his government was left with no choice because Mr Sunak's administration had left the economy with a £22bn ""black hole"".Follow live politics updatesHe refused to answer whether there was an impact assessment or not, and if he would publish one.Mr Sunak said the cut has ""nothing to do with public finances"" and said Chancellor Rachel Reeves this morning ""admitted that she would prefer it if this policy didn't even raise any money"".He also said the government would ""obviously...not have made this decision without any impact analysis, and yesterday the energy minister confirmed that"".On Tuesday, Energy Minister Miatta Fahnbulleh said her department had assessed the impact the cut will have on pensioners living in fuel poverty.The Department for Energy Security and Net Zero said a document would be published ""in due course"", prompting criticism from left-wing Labour MPs who said failing to publish the information prompts accusations the government is hiding details.Read more:Starmer's honeymoon is truly overIran is supplying Russia with ballistic missilesBe the first to get Breaking NewsInstall the Sky News app for freeAfter Sir Keir again refused to say if he would publish an impact assessment, Mr Sunak said: ""Today, pensioners watching will have seen that the prime minister has repeatedly refused to admit or to publish the consequences of his decision, and we will continue holding him to account for that.""The prime minister accused the Conservative leader of having ""no contrition, no responsibility for the economic black hole, the broken NHS, the prison crisis, the ruinous legacy of 14 years of failure"".Sir Keir's official spokeswoman later said: ""The government's operated with openness and transparency on this particular advice that's being referred to.""She added: ""The prime minister has levelled with the public on the challenge that we're facing and action that needs to be taken and the mitigations that have been put in place to support vulnerable pensioners.""Pensioners not claiming pension credit will now not receive the up to £300 they usually receive each winter to help with heating bills.",https://news.sky.com/story/rishi-sunak-accuses-sir-keir-starmer-of-hiding-impact-assessment-on-winter-fuel-payment-cut-13212887
10-09-2024,SkyNews,Politics,"'A threat to all of Europe': Iran is supplying Russia with ballistic missiles, says US secretary of state","Iran has sent short-range ballistic missiles to Russia and the Kremlin ""will likely use them within weeks in Ukraine"", the US secretary of state has said.Speaking during a visit to the UK, Antony Blinken said the development was ""a threat to all of Europe"" and showed how Iran's ""destabilising influence reaches far beyond the Middle East"".He told a news conference: ""Dozens of Russian military personnel have been trained in Iran to use the Fath-360 close range ballistic missile system, which has a maximum range of 75 miles.""Russia has now received shipments of these ballistic missiles and will likely use them within weeks in Ukraine against Ukrainians.""Russia has an array of its own ballistic missiles, but the supply of Iranian missiles enables Russia to use more of its arsenal for targets that are further from the front line.""The Fath-360 missile, also known as BM-120, was announced on Iran's Army Day in April 2022 after being revealed at a military exhibition in 2020.Built by Iran, it is small and lightweight, allowing several of them to be placed on truck-based launchers.With four fins at the end, there are four further triangular fins just above them and four small ones near the tip of the missile.They have a range of 19 to 75 miles, can carry a 150kg  (93) warhead and can be launched at a speed of Mach 3 (2,300mph - three times the speed of sound).The missiles connect to satellites after being launched so they can hit targets at a speed of Mach 4 (3,069mph).It is believed the Iranians are using the Russian's GLONASS satellite navigation system, which provides an alternative to GPS.British Foreign Secretary David Lammy said the supply of ballistic missiles from Iran to Russia was ""definitely a significant escalation"" and said the UK was ""coordinating"".However, when asked if he would approve Ukraine's use of the Storm Shadow long-range missiles to strike targets inside Russia, Mr Lammy said he would not comment on ""operational issues"".The US will be announcing further sanctions on Iran later on Tuesday, Mr Blinken said, including further measures against Iran Air.He said other countries were also expected to announce fresh sanctions.Security and Defence EditorIran's decision to send ballistic missiles to Russia as its two-year invasion of Ukraine rages on has been branded as a ""significant escalation"" by UK Foreign Secretary David Lammy.It is a serious step-up in what is already a significant level of military assistance given by Iran to its ally, which until now had comprised attack drones, ammunition and artillery shells - aid that had already triggered increased western sanctions and outrage.A result of it may be Ukraine finally getting the greenlight to use US and UK weapons to strike inside Russia.Click here to read Deborah Haynes' analysisHowever, the Ukrainian president's chief of staff said imposing sanctions on Iran for supplying Moscow with ballistic missiles was not enough, and allies should allow Kyiv to carry out strikes deep into Russia using Western weapons.""We also need permission to use Western weapons against military targets on the territory of the Russian Federation, deliveries of longer-range missiles, and strengthening our air defences,"" the official, Andriy Yermak, said on Telegram.Read more:Ukraine launches drone attack on Moscow regionFollow live US election campaign updatesMr Lammy and Mr Blinken revealed they would be travelling together to Kyiv later this week, in what Mr Lammy described as the ""first joint visit of this kind for well over a decade"".Mr Blinken said Russia and Iran's relationship was a ""two-way street"", with the Kremlin sharing technology with Iran, including on nuclear issues and space information.Be the first to get Breaking NewsInstall the Sky News app for free""So, as Iran's destabilising activity spread, so does Russia, sowing even greater insecurity in their regions and around the world,"" he said.He added the US has been sharing intelligence behind the discovery with allies and partners ""and working together to ensure that there will be significant economic consequences for Tehran's actions"".Nasser Kanani, spokesperson for Iran's Ministry of Foreign Affairs, condemned the UK, France, and Germany for cancelling bilateral air service agreements and the sanctioning of Iran Air.Kanani said: ""This action by the three European countries continues the West's hostile policy and economic terrorism against the Iranian people, and it will be met with an appropriate and proportional response from the Islamic Republic of Iran.""He added: ""As previously emphasized, any claims that Iran has sold ballistic missiles to the Russian Federation are entirely baseless and false.""The United States and these three European countries are the primary suppliers of weapons to the Zionist regime, complicit in the widespread massacre of Palestinians and the genocide in Gaza.""They must be held accountable for their misguided policies.""",https://news.sky.com/story/a-threat-to-all-of-europe-iran-is-supplying-russia-with-ballistic-missiles-says-us-secretary-of-state-13212343
10-09-2024,SkyNews,Politics,Huw Edwards: BBC boss Tim Davie denies 'wholesale banning' of newsreader footage after scandal,"The BBC's boss has said there has been ""no wholesale banning"" of footage from the corporation's archive after the scandal surrounding former newsreader Huw Edwards.Director General Tim Davie faced questions from the House of Lords' Communications and Digital Committee on Tuesday, alongside BBC chair Dr Samir Shah, who admitted the newsreader had ""damaged"" the reputation of the corporation.Edwards was named among the BBC's highest-paid stars in the year 2023-24, despite being off-air since July 2023.The 62-year-old is due to be sentenced next week after pleading guilty to three counts of making indecent images of children at a court hearing earlier this year.In August, the BBC asked him to hand back the part of his salary, thought to be about £200,000, earned in the five months after he was first arrested.Mr Davie said that, contrary to some reports, there had been ""no wholesale banning"" of footage from the archive, such as Edwards announcing the death of Queen Elizabeth II.His comments come after a Doctor Who episode featuring a cameo by Edwards was ""temporarily removed from BBC iPlayer to be re-dubbed"" last month.Chris Harris: Ex-Top Gear presenter says he warned BBC over safety before Freddie Flintoff crashJermaine Jenas: Who is the former footballer and pundit sacked by the BBC?Sacked BBC presenter Jermaine Jenas admits to 'inappropriate messages' and 'letting family down'""We're not sitting in the archive deleting files of individuals,"" he added.""Those remain in the archive, but I think it's absolutely appropriate when someone's been involved in a case like this, which is active so we should be careful, that we make decisions based on that.""The BBC stands for everything that isn't censorship, so my instinct is where there's editorial justification, even where that's uncomfortable, some of this footage may emerge, but it's got to be in the right situation.""A story first emerged in The Sun last year that a then unnamed BBC presenter had allegedly paid a young person for explicit photographs.Days later, Edwards' wife named him as the presenter at the centre of the allegations.Read more from Sky News:Prisoners welcome early release but some fear return to jail'No clear link' between Jeremy Kyle show and guest's suicideFollowing a separate police investigation, Edwards was arrested and later charged with three counts of making indecent images of children.Keep up with all the latest news from the UK and around the world by following Sky NewsDr Shah said Edwards had ""damaged the reputation"" of the BBC.""I should say, it was a shock to discover, when it was announced, when he was charged, that he had led this double life,"" he added.Mr Davie told the committee he did not think it ""appropriate"" to make public the BBC's investigation into the initial allegations.""If in the process of any disciplinary investigation, we found anything of a very serious nature, or criminal, or anything of that type, we would of course refer it to the police and we'd be in a completely different situation,"" he said.""That is not what came through any of the work we did. We've clearly got things progressing outside the workplace, but we're very clear with regard to where we are within the workplace.""The director general said he would ""welcome the idea"" of looking again at the policy to pay employees during suspension.Last month it was decided the BBC would keep its BAFTA won for royal coverage fronted by Edwards, but individual awards he received are understood to be under review.",https://news.sky.com/story/huw-edwards-bbc-boss-tim-davie-denies-wholesale-banning-of-newsreader-after-scandal-13212200
09-09-2024,SkyNews,Politics,"Action being taken to ensure domestic abuse prisoners not among those released early tomorrow, minister says","Prisoners set to be released early tomorrow have been trawled through in an attempt to not let domestic abusers go, the policing minister has said.Tuesday will see about 1,700 prisoners released early to alleviate overcrowding in prisons in England and Wales.The government said serious violent criminals, terrorists and domestic abuse perpetrators will not be released as part of the scheme.Follow live politics updatesHowever, the domestic abuse commissioner Nicole Jacobs told The Times victims of domestic abuse are having ""sleepless nights"" over the release as they fear those who have been convicted of crimes such as common assault towards a partner will not be flagged as domestic abusers.Policing minister Dame Diana Johnson said the government has been trying to ensure that does not happen.She told Sky News: ""There's been a real trawl through to try and identify where their primary offence isn't domestic abuse, we know there's a history, and that's where the steps have been put in to protect as best we can.Politics latest: Labour to take action against MPs who defied Starmer on winter fuel voteWhat Trump v Harris means for BritainMillions of pensioners will lose winter fuel payments as government wins vote on cut""Because we know, unfortunately, domestic abuse is so prevalent amongst the offending community.""Please use Chrome browser for a more accessible video playerSir Keir Starmer has blamed the previous Conservative government for not building enough prisons, saying he has been ""forced into"" releasing prisoners early.Dame Diana said about 1,700 prisoners will be released tomorrow. A total of about 5,500 prisoners in England and Wales are expected to be released earlier than planned in September and October as part of the temporary scheme.The prisoners will serve the rest of their sentences under the ""strictest licensing conditions"" and will be tagged, the government has said.Read more:Starmer facing pressure over winter fuel payments and early prisoner releaseIdris Elba joins PM for first knife crime summitBe the first to get Breaking NewsInstall the Sky News app for freeBut Martin Jones, Chief Inspector of Probation, said there are ""no risk-free options available"".He said the eight weeks the government has given the probation service to plan for the scheme has given it ""at least a fighting chance of getting this right"".However, he warned the number of offenders being released means some could reoffend when they should have been in jail.Please use Chrome browser for a more accessible video playerHe told The Times in August: ""I think it's inevitable, being realistic about it, that things will go wrong. I wish we could live in a perfect world where that doesn't happen.""What I think you should start to see, at least, is that if people have to focus on those, that they start to identify where things go wrong, and they draw lessons from that quite quickly.""I also think there's a little bit of a numbers game to some extent, you're rolling the dice all the time in relation to serious further offences.""You know, ultimately, if you release thousands of people, a number of those cases will ultimately, sadly, there will be things that will go wrong.""👉 Tap here to follow Politics at Jack and Sam's wherever you get your podcasts 👈A Ministry of Justice spokesman said: ""The new government inherited a justice system in crisis and has been forced into taking difficult but necessary action to ensure we can keep locking up dangerous criminals and protect the public.""Anyone released into Home Detention Curfew is risk-assessed, faces the strictest licensing conditions and must be tagged.""",https://news.sky.com/story/action-being-taken-to-ensure-domestic-abuse-prisoners-not-among-those-released-early-tomorrow-minister-says-13211806
11-09-2024,SkyNews,Politics,'Most generous voluntary redundancy package ever' offered to staff at Britain's biggest steelworks,"An annual payment of £27,000 will be given to thousands of workers being made redundant at Britain's biggest steelworks under the government intervention to reduce the fallout from closure.As many as 2,800 jobs are to be lost despite the previous government issuing £500m of funding. In return, the company would invest £750m.The coal-powered furnace currently used to produce steel is being closed and an electric furnace is being built to replace it. Fewer staff will be needed as a result.The Tata Steel site in Port Talbot is the UK's single biggest source of CO2 emissions and its closure will reduce the UK's overall CO2 emissions by around 1.5%.It is understood most job losses will have happened by Christmas, with the remaining redundancies taking place by March 2025.What is the government and Tata doing?A training programme for laid off staff will be offered and funded by Tata. While on the scheme people will be on full pay for the first month and £27,000 annually for 11 following months.Starmer's first testWinter fuel cut vote will test Sir Keir Starmer's authorityMPs to vote on cutting winter fuel payment for pensioners as Business Secretary Jonathan Reynolds says government has 'no choice'Keep up with all the latest news from the UK and around the world by following Sky NewsNo funding beyond the original £500m will be advanced by the government and financial penalties will be applied should Tata renege on the agreement and funding can be clawed back, the Department for Business and Trade (DBT) saidThe company committed to retaining 5,000 jobs across its UK business. Five hundred staff will be needed to build the electric furnace.A government streel strategy developed with industry will be published in the new year in an effort to secure the future of the industry in Britain.The 'most generous voluntary redundancy package ever'Minimum redundancy payments of £15,000 pro-rota will be offered plus a payment of £5,000 will be given to redundant workers.As many as 2,000 staff members expressed interest in voluntary redundancy, the DBT added.Those who choose redundancy will be paid 2.8 weeks' pay per year of service, up to a maximum of 25 years.The package is described by the government as the ""most generous voluntary redundancy package ever for a restructure of this size"".West of England and Wales correspondentSteelworker Cassius Walker-Hunt, 28, is unsure about his future at the plant and set up a coffee shop in Port Talbot as a back-up.""I set it up because job insecurity was there. It's been difficult not knowing what's happening and rumours and job security, the plant shutting down and a lot of knowledge being lost.""He told Sky News his new venture was going well:""We're a couple of months in - it's been a brilliant turnout...it's been organic with it all people are just turning up. We just got to keep positive and just hope they'll be other opportunities in this closure.""Fifty miles from Port Talbot - Pro Steel Engineering is one of 50 companies taking on workers like Steve Riddoch, who'd worked as a contractor for Tata for the last 10 years.""I just went out and got in contact with people I'd worked with before or find out where the work was. A lot of the skilled workers hard to match the money they were earning down there.""He said on top of the job losses, the hit to those working in the supply chain will be far bigger:""Down to your local cafes and people supplying food - even the newsagents when they get so many of those workers in every day. I think the bigger picture will hit a lot harder than what people think you know.""Pro Steel Engineering's managing director, Richard Selby, says keeping a skilled workforce in South Wales is vital:""It's vastly important that within Wales we maintain this high skilled manufacturing base. There's a huge capability here at the moment and if we're not careful we'll lose it"".ReactionThe announcement has been welcomed by unions as Unite's general secretary Sharon Graham said the move was ""vital for local communities and the long-term future of the steel industry"".""Make no mistake Unite will be holding Tata's to account to ensure new investment, new lines and new jobs are fully developed,"" she said.""Unite has secured work for nearly all its members, avoiding compulsory redundancies and is in talks with government and Tata to create new jobs,"" she added.Please use Chrome browser for a more accessible video playerA 'tragic missed opportunity'Not all union response was as positive.Be the first to get Breaking NewsInstall the Sky News app for freeA statement from the Community and GMB trade unions said the deal is ""not something to celebrate"".""But - with the improvements the unions and the government have negotiated - it is better than the devastating plan announced by Tata and the Tories back in September 2023,"" a statement read.""Clearly this is not where we wanted to be, and we know that a better plan was available.""It added: ""Back in November last year, Community and GMB published the multi-union plan, an alternative approach that would have safeguarded Port Talbot steelmaking and secured a just transition for the workforce.""Regretfully we couldn't secure the support of all stakeholders for our credible alternative decarbonisation strategy, and ultimately the company rejected the basis of our proposals, representing a tragic missed opportunity.""",https://news.sky.com/story/rachel-reeves-defends-500m-subsidy-for-steel-job-losses-13212770
11-09-2024,SkyNews,Politics,"British Army 'constrained' in ability to train troops over Ukrainian soldier operations, report says","Support for Ukrainian soldiers ""constrains"" the British Army's ability to train its own troops, the National Audit Office (NAO) has said.An investigation by the NAO into the UK's military support of Ukraine found a quarter of the Army's training estate was being used for a basic infantry training programme for Ukrainian recruits - known as Operation Interflex.The parliamentary body said that, as a result of the operation, British Army units bidding for training areas were rejected eight times more often last year than in 2019.They said in their report: ""The MoD has acknowledged that Interflex will constrain the British Army's capacity to train its own soldiers.""Operation Interforge - another training programme for Ukrainian marines - also had to be moved to the Netherlands this year because ""the use of training facilities in the UK was threatening to compromise the Royal Marines' own training needs"".The NAO also noted some Ukranians have criticised Operation Interflex over a lack of training on countering and using drones because of UK military and civil aviation restrictions.A Ministry of Defence (MoD) spokesperson said: ""All UK forces have access to the relevant training required to be held at readiness to protect the UK and meet our NATO commitments.""But we welcome the NAO's report, which recognises that Ukrainian troops are better prepared to defend their country from Russia's illegal invasion thanks to the UK providing training.""Read more:MI6 and CIA warn of Russia sabotage campaignChinese warships travel through UK watersBe the first to get Breaking NewsInstall the Sky News app for freeThe MoD said more than 45,000 Ukrainians have received training in the UK since Russia's full-scale invasion began in February 2022.They added 89% of the most recent wave of Ukrainian forces told the MoD that British training left them better prepared for the battlefield.Gareth Davies, the head of the NAO, said: ""As the Ministry of Defence plans its future support for Ukraine, it must continue to balance the UK's strategic interests with maintaining the UK's own military capabilities.""This includes making sure there are appropriate stocks of equipment and sufficient training provision for UK forces.""Since February 2022, the UK has donated £171.5m of equipment from its own stockpile to Ukraine. It has also spent £2.4bn procuring new equipment for Kyiv.The MoD told the NAO the cost of replenishing British stockpiles is set to vastly outweigh the value of the donated equipment, and said it expects to spend £2.71bn up to 2030-31.Read more on Sky News:TV star calls for apology from PMMultiple bodies found on Mont BlancKeep up with all the latest news from the UK and around the world by following Sky NewsIn the report, the MoD said the discrepancy was because the UK is buying newer equipment which in some cases was more advanced than the kit donated to Ukraine.It comes after Defence Secretary John Healey announced last week Operation Interflex would continue throughout the next year.The minister met his European counterparts and Ukrainian President Volodymyr Zelenskyy at a defence summit in Germany last week.The NAO investigation did not seek to evaluate the strategic case for supporting Ukraine or reach conclusions on value for money, but was intended only to set out the facts regarding what support was being provided.",https://news.sky.com/story/british-army-constrained-in-ability-to-train-troops-over-ukrainian-soldier-operations-report-says-13212687
10-09-2024,SkyNews,Politics,"Voter ID rules 'discouraged' some people from voting in general election, watchdog finds","The requirement to bring photo identification to vote in the general election ""discouraged some people"" from casting their ballot, a watchdog has said.The rule came into force in 2023 after Boris Johnson's Conservative government introduced the new law to parliament.But the first time the impact was tested at a general election came in July this year.Follow latest:Politics news liveWhile the Electoral Commission said ""almost everyone"" was able to take part ""successfully"", around 16,000 people could not vote because of the ID requirement and others were put off from voting entirely.Research carried out by the watchdog showed 0.25% of the public were turned away initially due to not having the right documents, with two-thirds of them later returning with the correct ID - but 0.08% were unable to do so.Its polling also showed 4% of those who chose not to vote said the law was part of their reason for not participating - with those from poorer backgrounds most likely to cite not having accepted ID.Please use Chrome browser for a more accessible video playerThe commission's chief executive Vijay Rangarajan said: ""This was the first time all voters across the UK were required to show photographic ID at a general election, and the data shows almost everyone was able to do so successfully.""However, our research shows that the need for ID discouraged some people from voting - and we don't want to see any voters lose their say.""Public awareness of the need for voter ID is high across the UK, but there are still groups of voters that are less likely to be aware of the need to show ID or that do not have an accepted form.""Everyone eligible should have the opportunity to vote, which is why we are recommending changes that will support those who do not currently have ID and improve the accessibility of elections, while maintaining the security of the process.""Keep up with all the latest news from the UK and around the world by following Sky NewsAmong the recommendations suggested by the watchdog was a review of the list of accepted IDs, calling for it to include student Oyster cards and the Veteran card, as well as a review of the free voter authority certificate to see if issuing it digitally could increase take up.The commission said it would review how its own public campaigns could offer more help to ""minimise the barriers to voting"".Labour voted against the law when it was brought into force by the Tories.However, it has not committed to revoking it, pledging in its manifesto to instead ""address the inconsistencies in voter ID rules that prevent legitimate voters from voting"".Read more from Sky News:Starmer under pressure on two issuesGovernment 'picking pockets of pensioners'Be the first to get Breaking NewsInstall the Sky News app for freeA spokesperson from the Ministry of Housing, Communities and Local Government said: ""The government is committed to strengthening our democracy and making sure every legitimate voter can exercise their democratic right to vote.""The government will carefully consider the report as part of our thorough evaluation of voter ID rules, to understand how they impacted voters, before bringing forward proposals in due course.""A Conservative Party spokesperson also defended the law, saying: ""Voter identification has been tried and tested in Northern Ireland since it was introduced by the last Labour government.""In last year's local elections in England, 99.75% cast their vote successfully, and these new figures for the general election in Great Britain show that 99.92% did so too.""One would expect these figures to rise further as the practice is embedded, and public awareness increases yet further.""",https://news.sky.com/story/voter-id-rules-discouraged-some-people-from-voting-in-general-election-watchdog-finds-13212004
10-09-2024,SkyNews,Politics,MPs to vote on cutting winter fuel payment for pensioners as Business Secretary Jonathan Reynolds says government has 'no choice',"The government has ""no choice"" but to cut winter fuel payments for the majority of pensioners, a minister has said ahead of MPs voting on the controversial plan.The move - which will see around 10 million people lose the payment of up to £300 to help with energy costs - has been defended by Labour, who said ""tough decisions"" need to be made in light of the £22bn ""black hole"" in public finances.Business secretary Jonathan Reynolds told Sky News: ""We have no choice... We're fixing the foundations [of the economy], and that's a difficult message today.""But it's not just to correct the problem, it's to make sure your house is better in future and the better future we want, more prosperity for everyone, comes through stability and responsibility.""However, some MPs from Labour's own side, as well as charities and opposition MPs, are calling for a U-turn, saying the policy will leave less well-off pensioners with ""a heart-breaking choice between heating and eating this winter"".Keep up with all the latest news from the UK and around the world by following Sky NewsAhead of the vote, Prime Minister Sir Keir Starmer will deliver a speech to the Trades Union Congress (TUC) conference in Brighton, where many in the audience will be in vocal opposition to the policy.He will attack the previous Conservative government for having ""salted the earth of Britain's future to serve themselves"", but appeal for partnership with the unions to fix it, telling them: ""The crisis we have inherited means we must go deep into the marrow of our institutions, rewrite the rules of our economy and fix the foundations so we can build a new home.""Winter fuel backlash and union heat shows Starmer's honeymoon is well and truly overCarol Vorderman calls for apology from Sir Keir Starmer over winter fuel cutWinter fuel cut vote will test Sir Keir Starmer's authoritySir Keir will add: ""Economic rules written in the ink of partnership will be more durable and long-lasting - whoever is in power. So it is time to turn the page, business and unions, the private and public sector, united by a common cause to rebuild our public services and grow our economy in a new way.""We will keep to the course of change, reject the snake oil of easy answers, fix the foundations of our economy and build a new Britain. More secure, more prosperous, more dynamic, and fairer. A country renewed and returned, calmly but with confidence, to the service of working people.""The prime minister has stood by the move since it was announced, insisting additional ""safeguards"" are in place for pensioners already on benefits.He added: ""I am determined that we will take tough decisions because the change which is improved living standards, people feeling better off, better public services, dealing with crime and immigration and issues like that, that change will only happen if we fix the foundations now.""Further potentially unpopular measures, including possible tax rises, are expected next month when Ms Reeves delivers her first Budget.Please use Chrome browser for a more accessible video playerBut Sky News understands as many as 30 Labour MPs are unhappy with the winter fuel payment cut, though they are likely to abstain on the vote rather than go against the party after Labour suspended seven of its MPs in July after they rebelled over keeping the two-child benefit cap.The general secretary of one of Labour's major union backers, Unite, accused the party of ""picking the pockets of pensioners"".Speaking to Sky News from the TUC conference, Sharon Graham said the country was ""in crisis"" and the new government needed to ""make very, very different choices"" - including introducing a wealth tax ""on the biggest and richest 1% in society"".Please use Chrome browser for a more accessible video playerThe Conservatives are among the opposition parties putting forward their own motions to try and stop the cut - though with Labour's large majority, the government is likely to win the vote.Former prime minister and Tory leader Rishi Sunak reiterated his accusation that Sir Keir was choosing to ""cut vital support for pensioners to fund an inflation-busting pay rise for train drivers"", calling it ""unnecessary and wrong"".Please use Chrome browser for a more accessible video playerAlso speaking ahead of the vote, Liberal Democrat leader Sir Ed Davey said the government ""should do the right thing and change course"" as cutting the winter fuel payment would ""put untold stress on pensioners, with many facing a heart-breaking choice between heating and eating this winter"".He confirmed his party will vote against the cut.Be the first to get Breaking NewsInstall the Sky News app for freeThe SNP's Westminster leader, Stephen Flynn, also urged Scottish MPs on the Labour benches to follow his party's lead and vote down the change in policy, saying: ""The last UK government hammered the economy, public services and household incomes by imposing 14 years of cuts and Brexit.""The last thing the UK needs now is more cuts from the Labour Party - and pensioners will face a bitter winter if these cuts go ahead.""",https://news.sky.com/story/mps-to-vote-on-cutting-winter-fuel-payment-for-pensioners-13211964
09-09-2024,SkyNews,Politics,How worried should Labour be about the Green Party?,The Green Party had its most successful election night ever after winning four seats back in July. But what will it take to seriously challenge Labour?,https://news.sky.com/video/how-worried-should-labour-be-about-the-green-party-13211671
08-09-2024,SkyNews,Politics,Health Secretary Wes Streeting 'not remotely happy' about cutting winter fuel payments,"The health secretary has said he is ""not remotely happy"" about having to vote to cut the winter fuel allowance for some pensioners.",https://news.sky.com/video/health-secretary-wes-streeting-not-remotely-happy-about-cutting-winter-fuel-payments-13211522
08-09-2024,SkyNews,Politics,Unite boss Sharon Graham accuses government of 'picking pockets of pensioners',"Sharon Graham has told Sky News that chancellor Rachel Reeves is guilty of ""picking the pockets of pensioners"" by cutting winter fuel payments.",https://news.sky.com/video/unite-boss-sharon-graham-accuses-government-of-picking-pockets-of-pensioners-13211639
08-09-2024,SkyNews,Politics,Health Secretary Wes Streeting says NHS waiting lists need to be 'millions lower' by 2029,"Wes Streeting told Sky News' Sunday Morning with Trevor Phillips he is willing to do whatever it takes to ensure waiting lists are brought down, including using the private sector.",https://news.sky.com/video/health-secretary-wes-streeting-says-nhs-waiting-lists-need-to-be-millions-lower-by-2029-13211430
07-09-2024,SkyNews,Politics,Keir Starmer makes first official visit to Republic of Ireland as PM,"The prime minister met with his Irish counterpart, Simon Harris, as part of the visit to Dublin.",https://news.sky.com/video/keir-starmer-makes-first-official-visit-to-republic-of-ireland-as-pm-13210975
05-09-2024,SkyNews,Politics,Angela Rayner says 'I take my job really seriously' following criticism over Ibiza dance video,"Sir Keir Starmer's deputy comments on a video showing her having a good time in Ibiza, justifying it by saying: ""Everybody needs down time.""",https://news.sky.com/video/angela-rayner-says-i-take-my-job-really-seriously-following-criticism-over-ibiza-dance-video-13209945
05-09-2024,SkyNews,Politics,Politics Hub: Tony Blair sits down with Sophy Ridge to discuss leadership and the Middle East,The former UK prime minister refused to be drawn on what kind of leader he considered Benjamin Netanyahu to be.,https://news.sky.com/video/politics-hub-tony-blair-sits-down-with-sophy-ridge-to-discuss-leadership-and-the-middle-east-13210208
05-09-2024,SkyNews,Politics,Grenfell: 'Greed and deregulation had been put before safety' says Deputy PM Angela Rayner,The final report into the fire said all of the 72 deaths were avoidable.,https://news.sky.com/video/grenfell-greed-and-deregulation-had-been-put-before-safety-says-deputy-pm-angela-rayner-13209895
