Publication_date,Source,Scraped_category,Title,Summary,Article_Url
04-09-2024,SkyNews,Israel-Hamas War,"UK's partial arms embargo on Israel is shameful, Benjamin Netanyahu's close aide says","The UK's decision to place a partial arms embargo on Israel was ""shameful"", a close aide to Prime Minister Benjamin Netanyahu has told Sky News, as he insisted his country is not violating international humanitarian law in Gaza.Ron Dermer, Israeli minister of strategic affairs, condemned the UK's suspension of some arms licences to Israel earlier this week, arguing it came just days after six more Israeli hostages were ""executed"" by Hamas.Addressing the Commons on Monday, Foreign Secretary David Lammy said a review of export licences for UK arms found there was a ""clear risk"" British weapons might be used to commit ""a serious violation of international humanitarian law"".Mr Dermer said the decision to halt around 30 of 350 licences was ""shameful"" as Israel is ""on the frontlines fighting against Iran and its axis that are the enemies of civilisation"".Keep up with all the latest news from the UK and around the world by following Sky NewsThe minister also denied Israel is violating international humanitarian law in Gaza, where, according to the enclave's health ministry, more than 40,800 Palestinians have been killed since the war broke out nearly 11 months ago.The war was sparked after Hamas, the militant group ruling the besieged enclave of Gaza, carried out an unprecedented attack on Israel which saw 1,200 people killed on 7 October.More than 250 people were taken hostage.Israeli strikes in Khan Younis tent camp kill at least 19 and injure at least 60, Palestinian officials sayUK and US split over Israel after British government suspends some arms salesHamas releases video of Israeli hostage who IDF says was murderedSpeaking to Sky News' Yalda Hakim, Mr Dermer sought to condemn the partial arms embargo saying: ""You'd ask yourself how the British people would feel if Churchill was leading Britain in its fight against the Nazis and Britain was standing largely alone, if all of a sudden there would be arms embargoes from its great friend and ally.""Please use Chrome browser for a more accessible video playerIt comes as Mr Netanyahu's government faces mounting pressure both at home and internationally to get a ceasefire and hostage release deal done.Hundreds of thousands took to the streets of Israel over the weekend to express anger at six more hostages being killed in captivity in Gaza.Despite the pressure, Mr Dermer said: ""We will not fold,"" as he called for Israel to stand united.""We are going to do everything we can to bring the hostages home but in that process we are not going to endanger the security of 10 million Israelis and enable October 7 to happen again and again and again just like Hamas wants.""Mr Dermer said while Israel was ready to negotiate a permanent ceasefire during a temporary one, Hamas has not been ""prepared to do any deal"".Be the first to get Breaking NewsInstall the Sky News app for freeRead more:Hamas releases video of Israeli hostage who IDF says was murderedNetanyahu's crisis is getting worse - and Israel may never forgive himMr Dermer repeated claims by Mr Netanyahu on Monday of the importance for Israel to retain control of the Philadelphi corridor, which runs along the border between Gaza and Egypt.Please use Chrome browser for a more accessible video playerThe minister claimed the corridor has been a ""supply chain for Hamas' armaments"" and the attack on 7 October, which became the bloodiest day in Israeli history, ""couldn't have happened"" if it had been closed.He also claimed giving up control of the corridor would put Israel at risk of repeated attacks like 7 October.The corridor has been a major sticking point in efforts to secure a deal to halt the fighting in Gaza and return Israeli hostages held by Hamas.But Mr Dermer said the corridor wasn't the only sticking point in negotiations. He didn't elaborate on what other hold-ups are hindering a permanent ceasefire deal.",https://news.sky.com/story/uks-partial-arms-embargo-on-israel-is-shameful-benjamin-netanyahus-close-aide-says-13209580
03-09-2024,SkyNews,Israel-Hamas War,Hamas releases video of Israeli hostage who IDF says was murdered,"Hamas has released a video of one of the six hostages that the Israeli military says was""brutally murdered"".Eden Yerushalmi, 24, was working as a bartender at the Nova music festival on 7 October when she was abducted by the militant group.Almost a year later, she and five other hostages were ""murdered"" a short time before Israeli forces found them in an underground tunnel on Saturday night, according to the Israeli military.The two-minute clip released by Hamas includes Ms Yerushalmi saying she missed her family.It is not clear when the footage was taken or the circumstances of how it was filmed. The video was released on Hamas's social media channels late on Monday night.Her family called the footage a ""shocking psychological terror video"".They gave permission for a 12-second extract of the video to be used, and said: ""Our Eden, we love you too and we miss you like crazy. You are forever in our hearts.""Read more:Who are the six Israeli hostages confirmed dead?UK to halt some arms exports to IsraelKeep up with all the latest news from the UK and around the world by following Sky NewsOn the day she was abducted, Ms Yerushalmi sent a video of rocket fire to her family group chat and said she was leaving the festival, the Hostages and Missing Families Forum said.She then called the police and pleaded with them to ""find me, okay?"", as she relayed details of the unfolding massacre.Be the first to get Breaking NewsInstall the Sky News app for freeFor four hours after, she spoke with her sisters May and Shani, who heard everything she went through as she tried to escape.""Her last words were, 'Shani, they've caught me',"" the forum said.The Israeli Health Ministry said post mortem examinations had determined the hostages had been shot at close range and died on Thursday or Friday.IDF Lt Col Nadav Shoshani said the bodies were discovered several dozen metres underground while ""ongoing combat"" was taking place, but that there was no firefight in the tunnel itself.Israeli Prime Minister Benjamin Netanyahu accused Hamas of killing all six hostages in ""cold blood"" and said Israel would hold the group accountable.He also accused the group of scuttling ongoing ceasefire efforts, adding: ""Whoever murders hostages doesn't want a deal.""Meanwhile, Izzat al-Rishq, a senior Hamas official, blamed the hostages' deaths on Israel and the US, saying they would still be alive if Israel had accepted a ceasefire proposal that Hamas said it had agreed to back in July.He did not mention the hostages by name.Watch Sky News' The World with Yalda Hakim at 9pm.",https://news.sky.com/story/hamas-release-video-of-israeli-hostage-whose-body-was-found-at-weekend-13208919
02-09-2024,SkyNews,Israel-Hamas War,Benjamin Netanyahu says he 'will not surrender' - as pressure grows over hostage release deal,"Israel's prime minister says he ""will not surrender to pressure"" amid growing calls for him to agree a deal to end the conflict in Gaza.Speaking in an address to the nation, Benjamin Netanyahu said there were ""certain things we won't compromise on"" with Hamas.Mr Netanyahu said he was ""fully committed"" to advancing negotiations for a ceasefire, but claimed the Palestinian militant group was ""refusing"" any proposal.The Israeli prime minister also vowed that Israel would not give up control of the Philadelphi corridor in Gaza - a narrow piece of land in southern Gaza which leads to its border with Egypt - which he described as ""Hamas' lifeline"".Mr Netanyahu's comments came amid intense pressure over the deaths of six more Israeli hostages.Speaking against a backdrop of some of the largest protests his government has seen since the outbreak of the war in Gaza almost 11 months ago, Mr Netanyahu issued a message of unity, urging that Israel ""must stand united as one"".Some half a million people are estimated to have taken the streets of Israel on Sunday to express anger at his government's failure to secure a ceasefire deal after the six hostages were found dead in an underground tunnel in Gaza on Saturday.Mr Netanyahu issued an apology to the families of the hostages for failing to return them alive and asked for forgiveness.But he also hit out at the suggestion that their deaths should result in more pressure on Israel to agree to a deal, and said Hamas would pay a ""heavy price"" for killing the hostages in ""cold blood"".Follow latest Middle East updatesThe Israeli Health Ministry said post-mortem examinations had determined the hostages had been shot at close range and died on Thursday or Friday.Hostage Families Forum, which organised the protest over the weekend, blamed the Israeli government for the deaths, and said the hostages could have been returned alive if a deal had been struck with Hamas to end the conflict in Gaza.Middle East correspondentOne thing is undisputedly clear: even if the first six-week phase of a ceasefire was agreed, there is no chance of it being extended.Netanyahu has weathered many storms in his long years as the country's leader, but none as big as this.He believes his approach to Gaza is the right one and he is convinced he can ride out this pressure.Maybe, but his refusal to compromise and the fate of the hostages at stake, he is boxing himself into a corner Israel might never forgive him for.Click here to read Alistair Bunkall's full analysis""The delay in signing the deal has led to their deaths and those of many other hostages,"" they said in a statement.'Take it or leave it'US President Joe Biden added to the pressure by saying Mr Netanyahu was not doing enough to reach a deal for a ceasefire and hostage release.The outgoing US president nonetheless said a final hostage deal between Israel and Hamas was ""very close"".Be the first to get Breaking NewsInstall the Sky News app for freeIt comes amid reports that Mr Biden was considering offering a final ""take it or leave it"" deal to Israel and Hamas as soon as this week, according to two people briefed on the discussions and quoted by Sky News' US partner network NBC.US Vice President Kamala Harris said this afternoon she had met the US hostage deal negotiation team.She tweeted: ""It is long past time for a ceasefire and hostage deal. We need to bring the hostages home and end the suffering in Gaza.""Read more: Who are the six Israeli hostages confirmed dead?Keep up with all the latest news from the UK and around the world by following Sky NewsIt is not clear how many hostages remain in Gaza.Israel has been waging a war on the enclave since Hamas' attack 11 months ago, which saw 1,200 people killed in southern Israel, with a further 250 taken hostage.Meanwhile, the Hamas-run health ministry in Gaza says at least 40,786 Palestinians have now been killed during Israel's offensive on the densely populated Gaza Strip.",https://news.sky.com/story/benjamin-netanyahu-says-israel-must-stand-united-as-one-as-he-faces-protests-over-deaths-of-hostages-13208611
03-09-2024,SkyNews,Israel-Hamas War,Israel-Hamas war: Netanyahu's crisis is getting worse - and Israel may never forgive him,"Benjamin Netanyahu stood in front of a giant digital map, that mysteriously erased the West Bank and explained why Israeli forces wouldn't be leaving Gaza anytime soon.He has shied away from engaging with Israeli media during the war but was forced to do this press conference under pressure from the huge protests on the country's streets.If the thousands gathered outside the defence ministry in Tel Aviv were hoping for a sign of compromise, they didn't get it.Follow latest Middle East updatesNetanyahu gave no ground, either figuratively or literally. Israel couldn't and wouldn't withdraw from the Philadelphi corridor in southern Gaza he declared, and that, tweeted a former IDF spokesman ""sealed the hostages' fate"".Israel's prime minister did, for the first time, try and explain his position in detail and said that if Israel withdrew, international pressure would stop them returning.Keep up with all the latest news from the UK and around the world by following Sky NewsHostage deaths 'purely fault of Hamas'Benjamin Netanyahu facing fight of his political life - but you wouldn't bet against him winningNetanyahu says Israeli forces won't leave Philadelphi corridor until guarantee it's not used as Hamas 'supply line'Benjamin Netanyahu says he 'will not surrender' - as pressure grows over hostage release dealIf the purpose was to convince sceptical Israeli journalists and an angry public, he failed. He can't even convince his own defence minister.He was asked why he agreed to withdraw from the Philadelphi corridor in May but has since changed his demands. He tried to claim he never made such a commitment. Mediators have said differently.Please use Chrome browser for a more accessible video playerHe was challenged on his responsibility for the deaths of hostages but dismissed it as purely the fault of Hamas, an act of a group with no intention of negotiating.If there was one small glimmer of compromise, it was his concession that ""we don't have to be there with a huge force, we need to be there with a sufficient force"".Read more on Israel-Hamas war:Netanyahu 'will not surrender' - as pressure grows for hostage release dealUK to suspend some arms sales to IsraelEverything you need to know about Israel's general strike'Alarming' images suggest long-term Israeli military presence in GazaNo storm as big as thisCould that give the mediators room to negotiate?One thing was undisputedly clear: even if the first six-week phase of a ceasefire was agreed, there is no chance of it being extended.Read more: Who are the six Israeli hostages confirmed dead?Netanyahu has weathered many storms in his long years as the country's leader, but none as big as this.He believes his approach to Gaza is the right one and he is convinced he can ride out this pressure.Be the first to get Breaking NewsInstall the Sky News app for freeMaybe, but his refusal to compromise and the fate of the hostages at stake, he is boxing himself into a corner Israel might never forgive him for.",https://news.sky.com/story/israel-hamas-war-netanyahus-crisis-is-getting-worse-and-israel-may-never-forgive-him-13208779
03-09-2024,SkyNews,Israel-Hamas War,Defence Secretary John Healey defends timing of partial ban on arms to Israel - as Priti Patel condemns 'shocking betrayal',"The defence secretary has defended the timing of suspending some arms export licences to Israel following criticism from politicians, the Jewish community and Israel.A total of 30 out of 350 export licences for UK arms to Israel are being suspended, Foreign Secretary David Lammy announced on Monday.The timing of the announcement has been criticised as it came on the same day funerals were held for six Israelis killed over the weekend by Hamas after being held hostage since October last year.Follow live politics updatesDefence Secretary John Healey said the decision was made now because it was the government's ""legal responsibility"".He told Sky News' Breakfast With Kay Burley: ""This is a government that has a duty to the rule of law, faced with the conflict in Gaza, it's our legal responsibility and obligation to review export licenses.""The judgement was whether there is a clear risk that anything we supply from this country could be linked to a serious violation of international humanitarian law.""And the assessment was that in the case of around 30 components for military equipment, this was the case.""He said the move is not unprecedented, with Margaret Tatcher suspending arms exports in the 1980s and Gordon Brown doing so in 2009.In both of those cases, when there was a ceasefire the suspensions were lifted, he added.Read more:Labour's double dissent on Israel arms 'gesture' and winter fuel paymentsRapid review of extremism announcedPlease use Chrome browser for a more accessible video player""That's the bigger argument here,"" he said.""In the end, this conflict, the concerns that people have, will be settled with an immediate ceasefire.""Be the first to get Breaking NewsInstall the Sky News app for freeKeep up with all the latest news from the UK and around the world by following Sky NewsHowever, he said lifting the suspension is not dependent on a ceasefire.He added: ""If there is a change in the conflict in Gaza, where these components are no longer a risk that international humanitarian law may be breached, then these licences may be reviewed and those suspensions may be lifted.""👉 Tap here to follow Politics at Jack and Sam's wherever you get your podcasts 👈The government's decision was criticised by Israel's defence secretary Yoav Gallant, who said he was ""deeply disheartened"" by the suspensions that came as Israel fights ""a war on seven different fronts"" and ""when we mourn six hostages"".Former Conservative home secretary Dame Priti Patel called the decision ""appalling"" and accused Labour of playing politics ""with Israel's security on a day they bury their dead"".""This shocking betrayal of a key UK ally is a terrible indication of the UK's approach to national security under this weak prime minister,"" she added.The Board of Deputies of British Jews said the timing ""risks sending a dangerous message to Hamas and other adversaries of the UK that they can commit appalling atrocities - condemned by the UK government - and yet still see Israel castigated"".The government has come under fire for other policy changes towards Israel after it restored funding to the UN agency that works with Palestinians, despite opposition from Israel.Sir Keir Starmer has also removed the previous government's objection to the International Criminal Court pursuing arrest warrants against Israeli leader Benjamin Netanyahu and his defence secretary.",https://news.sky.com/story/defence-secretary-john-healey-defends-timing-of-partial-ban-on-arms-to-israel-as-priti-patel-condemns-shocking-betrayal-13208900
02-09-2024,SkyNews,Israel-Hamas War,"UK to suspend some arms sales to Israel, foreign secretary announces","The UK will suspend some arms sales to Israel, Foreign Secretary David Lammy has announced.Mr Lammy said the decision follows a review of export licences for UK arms, which found there was a ""clear risk"" they might be used to commit ""a serious violation of international humanitarian law"".Politics Live: Tory leadership candidates fall flat in new pollAround 30 of 350 licences will be suspended, Mr Lammy said, stressing that ""this is not a blanket ban, this is not an arms embargo"".But the Israeli foreign minister Israel Katz said the decision ""sends a very problematic message"" to Hamas and its backer Iran.Mr Lammy said the government had a legal duty to review Britain's export licences amid the war in Gaza.Explaining his decision, he told the Commons: ""It is with regret that I inform the House today the assessment I have received leaves me unable to conclude anything other than that for certain UK arms exports to Israel, there does exist a clear risk that they might be used to commit or facilitate a serious violation of international humanitarian law.""The suspension will include components that go into military aircraft being used in Gaza, including helicopters and drones, as well as items which facilitate ground targeting.However, it will not include parts for multinational F-35 fighter jets - something that has concerned opposition MPs and human rights charities.The government said doing so would have a ""significant effect on the global F-35 fleet with serious implications for international peace and security"".The UK does not directly supply Israel with weapons, but does grant export licences for British companies to sell arms to the country.Earlier in the year, under the previous Tory government, civil servants overseeing arms exports to Israel requested to ""cease work immediately"" over fears they could be complicit in war crimes.'Not a determination of innocence or guilt'Mr Lammy told the Commons that after raising his own concerns while in opposition, he immediately launched a review upon taking office and ""committed to sharing the review's conclusions"".He said the outcome does not mean that Israel has broken humanitarian law, as the UK government ""have not and could not"" arbitrate on that.""This is a forward-looking evaluation, not a determination of innocence or guilt, and it does not prejudge any future determinations by the competent courts,"" he said.He added that the decision will be kept under review and ""the UK continues to support Israel's right to self-defence in accordance with international law"".'Vital questions unanswered'The announcement drew a mixed reaction from across the House - with some saying the ban should go further and others saying there should not be one at all.Green MP Ellie Chowns said the suspension is a ""welcome and significant step, but leaves vital questions unanswered"" - primarily, why so many licences are being exempt.She said there is ""no justification at all"" for continuing to license F-35 fighter jets.""There is an ongoing and clear risk and we urge the foreign secretary to look again and suspend these licences,"" she said.The Lib Dems said they would scrutinise the export licences which the government has not suspended and that they are ""concerned that the decision is made solely on risk of use in Gaza and not the West Bank"".Middle East latest: Final hostage deal 'very close', says BidenPlease use Chrome browser for a more accessible video player'Decision we will regret'But on the other end of the political spectrum, the DUP's Sammy Wilson said the only people overjoyed by this decision ""will be the Hamas terrorists"".""This is a bad decision. It's a decision which we will come to live to regret, and it's one which unfortunately I believe has been a result of... pressure which Labour MPs have found in their seats, as a result of pro-Gaza protests,"" he added.The war was triggered when Palestinian militant group Hamas attacked Israel on 7 October, killing 1,200 and taking about 250 hostages, according to Israeli tallies.At least 40,691 Palestinians have been killed and 94,060 injured in Israel's subsequent military offensive in Gaza, the territory's Hamas-run health ministry said in a statement on Saturday.US President Joe Biden said on Monday that a final hostage deal between Israel and Hamas is ""very close"" - but that Benjamin Netanyahu is not doing enough to secure an agreement.It adds to intense pressure on the Israeli prime minister, who faced a general strike on Monday over the failure to secure a hostage deal and mass protests over the weekend after the killing of six of those held captive in Gaza.",https://news.sky.com/story/uk-to-suspend-some-arms-sales-to-israel-foreign-secretary-announces-13208593
01-09-2024,SkyNews,Israel-Hamas War,Who are the six Israeli hostages confirmed dead? ,"Six Israeli hostages held by Hamas have been confirmed dead after their bodies were found by the Israeli military in Gaza.The hostages, aged between 23 and 40 years old, were ""brutally murdered"" a short time before Israeli forces found them in an underground tunnel on Saturday night, according to the Israeli military.The bodies of Carmel Gat, Eden Yerushalmi, Hersh Goldberg-Polin, Alexander Lobanov, Almog Sarusi, and Ori Danino were brought back to Israel.They were among the 250 hostages taken on 7 October when Palestinian Islamist group Hamas attacked Israel, killing 1,200, according to Israeli tallies, and triggering the war.At least 40,691 Palestinians have been killed and 94,060 injured in Israel's subsequent military offensive in Gaza, the enclave's Hamas-run health ministry said in a statement on Saturday.We take a look at who the six Israeli hostages were.Hersh Goldberg-Polin, 23Mr Goldberg-Polin, an Israeli resident who was born in the US, was at the Nova music festival when he was taken by Hamas. According to The Hostages Families Forum, his arm was injured during the attack.On 24 April, Hamas released a video purporting to show him with an amputated hand. Sky News has not been able to verify this.The elder brother to two sisters, he was described as ""an avid fan of the Hapoel Jerusalem basketball team"".Eden Yerushalmi, 24One of three siblings, Ms Yerushalmi, from Tel Aviv, was a ""vibrant young woman with many friends and hobbies"", The Hostages Families Forum said.She was at the Nova festival working as a bartender when Hamas launched their attack on 7 October.The forum has released harrowing details of her desperation as the festival came under attack, as well as her last words before being captured.They said the aspiring pilates instructor first sent a video of rocket fire to her family group chat saying she was leaving the festival.Be the first to get Breaking NewsInstall the Sky News app for freeRead more:Israeli hostage rescued by IDF from Hamas captivity in GazaBodies of six hostages recovered in Gaza - IDFShe then called the police and pleaded with them to ""find me, okay?"", as she relayed details of the massacre unfolding in front of her.For four hours afterward, she spoke with her sisters May and Shani, who heard everything she went through as she tried to escape.""Her last words were, 'Shani, they've caught me',"" the forum said.Keep up with all the latest news from the UK and around the world by following Sky NewsAlexander Lobanov, 32From Ashkelon, Mr Lobanov had a five-month-old baby who was born while he was in captivity, as well as a two-year-old child.He was working as a bar manager at the Nova festival when he was kidnapped.According to witnesses, Mr Lobanov helped evacuate people and ran with five others in the Be'eri forest but was captured.Carmel Gat, 40Ms Gat, from Tel Aviv and whose mum, Kinneret, was murdered on 7 October, was kidnapped as she stayed at her parents' home in kibbutz Be'eri.Her family, which includes two siblings, received accounts from returned hostages who described Ms Gat as ""their guardian angel"".""To survive captivity, she taught them meditation and yoga exercises"", the forum said about the occupational therapist's support for fellow hostages.She was also described as being ""full of compassion and love, always finding ways to support and help others"".Ms Gat ""loved solo travel, meeting new people, live rock music concerts, and was particularly fond of Radiohead,"" the forum added.Almog Sarusi, 27Mr Sarusi was at the Nova festival when he was kidnapped after he tried helping his wounded girlfriend of five years, Shahar, who ended up dying.He was described as a ""a vibrant, positive person who loved travelling around Israel in his white jeep with his guitar"".Ori Danino, 25From Jerusalem, he was the eldest of five siblings and was engaged to his fiancee called Liel. He was also kidnapped from the festival while driving back to help others escape.Mr Danino planned to begin studying electrical engineering and ""was known for his ambition, love for people, and was beloved by all"".'Nation's heart shattered'President Isaac Herzog said news of the six hostages being killed had ""shattered"" the ""heart of an entire nation"".""On behalf of the State of Israel, I embrace their families with all my heart, and apologise for failing to bring them home safely.""We will continue to fight relentlessly against the criminal, terrorist organisation Hamas, which has once again proven there is no end to its willingness to commit murder and crimes against humanity.""",https://news.sky.com/story/who-are-the-six-israeli-hostages-confirmed-dead-13207556
02-09-2024,SkyNews,Israel-Hamas War,Everything you need to know about Israel's general strike,"The failure to return hostages held in Gaza has led to calls for a general strike that has seen closures around the country.Hundreds of thousands of Israelis poured into the streets late on Sunday in grief and anger after six hostages were found dead in Gaza.On Monday, disruptions were reported across Israel including at the main international airport - but the call was ignored in some areas, reflecting deep political divisions.Later, an Israeli labour court ruled that the general strike must end.Follow latest: Netanyahu under growing pressure over warWhat is a general strike and why are some Israelis calling for one?Unlike more common workplace strikes, where members of one profession or union take part in industrial action to try and achieve some sort of change, a general strike tends to be more broad.A general strike will often involve a large coalition of unions and organisations, designed to have a bigger impact than an individual strike.Israel's largest trade union, the Histadrut, called for a general strike for Monday, the first since the start of the war.""The hostage deal is stuck because of domestic political considerations,"" the secretary general of the Histadrut Arnon Bar David said at a press conference.""Instead of a deal, we get body bags. We hope that our intervention might shock those who need to be shocked. I call on the people of Israel to go to the street and sound the cry of the hostages and their families,"" he said.Who are the key players?Benjamin Netanyahu - Israel's prime minister and leader of a government rocked by controversy over its handling of the war in Gaza, and what happened leading up to the 7 October attacks.Hostage families - The Israeli government has faced months of criticism from some of the hostages' families, who say more should be done to bring the remaining captives home. Sunday's protests were organised by the Hostage Families Forum.Histadrut - Israel's largest trade union, which is calling for a deal to bring the hostages home.Please use Chrome browser for a more accessible video playerRead more:Who are the Israeli hostages confirmed dead?Satellites suggest Israel building long-term Gaza presenceWhat impact is the 'general strike' having so far?The strike aims to shut down or disrupt major sectors of the economy, including banking, healthcare and the country's main airport.Airlines at Ben-Gurion Airport were halting outgoing flights between 8am and 10am local time (6am and 8am UK time).Those flights either departed early or were slightly delayed, and travellers were seen lining up at check-in counters despite the limited disruption. Arriving flights were continuing as usual during that time, according to the Israel Airports Authority.Keep up with all the latest news from the UK and around the world by following Sky NewsBanks, some large malls and government offices were all closed due to the strike and public transit has been limited.Municipalities in Israel's populated central area, including Tel Aviv, were participating in the strike, leading to shortened school hours and cancellations for public daycares.Many other municipalities, however, including Jerusalem, were not participating in the strike. Israeli media reported that the state appealed to a labour court to cancel the strike, saying it was politically motivated.Be the first to get Breaking NewsInstall the Sky News app for freeCourt rules on general strikeRepresentatives for Israel's biggest trade union, Histadrut, have said Monday's walkout will end at 6pm today (4pm UK today), local media is reporting.Initially, it had said strikes would continue until tomorrow morning.Later on Monday, an Israeli labour court ruled that the general strike must end.The court sided with the government in its ruling on Monday, saying the strike was politically motivated.Watch Sky News' The World with Yalda Hakim from Monday night at 9pm.",https://news.sky.com/story/everything-you-need-to-know-about-israels-general-strike-13208384
02-09-2024,SkyNews,Israel-Hamas War,Families in Gaza mourn militants killed in Israeli airstrikes,"Families mourned their dead relatives after 10 men were killed in three separate Israeli strikes in the Gaza Strip, health authorities said.",https://news.sky.com/video/families-in-gaza-mourn-militants-killed-in-israeli-airstrikes-13208468
02-09-2024,SkyNews,Israel-Hamas War,Protesters in Tel Aviv block main highway to demand deal for hostages,Protesters shouted the names of the hostages demanding that Israeli PM Benjamin Netanyahu reach a deal to free the almost 100 remaining people that were kidnapped by Hamas.,https://news.sky.com/video/protesters-in-tel-aviv-block-main-highway-to-demand-deal-for-hostages-13208602
31-08-2024,SkyNews,Israel-Hamas War,Satellite images appear to show Israel's long-term military presence in Gaza,New satellite images suggest that Israel could be establishing infrastructure in the Gaza Strip to secure a long-term military presence. The Israeli war cabinet voted to keep troops at the Philadelphi corridor which separates Gaza from Egypt in the event of any ceasefire deal with Hamas.,https://news.sky.com/video/satellite-images-appear-to-show-israels-long-term-military-presence-in-gaza-13206251
28-08-2024,SkyNews,Israel-Hamas War,Israeli forces strike West Bank and seal off city,The Israeli forces have launched raids across the occupied West Bank and sealed off the city of Jenin. The Israeli military confirmed it was operating in the West Bank cities of Jenin and Tulkarm.,https://news.sky.com/video/israeli-forces-strike-west-bank-and-seal-off-city-13204636
21-08-2024,SkyNews,Israel-Hamas War,Israeli strike kills brother of Palestinian official in Lebanon,"Khalil al-Maqdah who was killed in the strike was the brother of Mounir al-Maqdah, a high-ranking official in the armed wing of Palestinian faction Fatah.",https://news.sky.com/video/israeli-strike-kills-brother-of-palestinian-official-in-lebanon-13200752
21-08-2024,SkyNews,Israel-Hamas War,Israeli police clash with ultra-Orthodox protesters in Jerusalem,Ultra-Orthodox Jewish demonstrators are protesting against mandatory military enlistment that was ordered by Israel’s Supreme Court in June.,https://news.sky.com/video/israeli-police-clash-with-ultra-orthodox-protesters-in-jerusalem-13200710
19-08-2024,SkyNews,Israel-Hamas War,Antony Blinken: Benjamin Netanyahu supports President Biden's ceasefire proposal ,"US Secretary of State Antony Blinken says he had a ""constructive meeting"" with Benjamin Netanyahu, in which the Israeli prime minister agreed to the terms of Biden's ""bridging proposal"".",https://news.sky.com/video/antony-blinken-benjamin-netanyahu-supports-president-bidens-ceasefire-proposal-13199874
16-08-2024,SkyNews,Israel-Hamas War,Behind the numbers as Gaza’s death toll reaches 40k,"10 and a half months into the war, 40,000 Palestinians have died in Israel’s war against Hamas. Sky has investigated how exactly these numbers have been collected.",https://news.sky.com/video/behind-the-numbers-as-gazas-death-toll-reaches-40k-13197564
16-08-2024,SkyNews,Israel-Hamas War,One Palestinian killed in Israeli settler attack on West Bank village,"The White House and Benjamin Netanyahu condemned the attack that saw settlers set fire to houses and cars in Jit near Nablus city, causing one death and injuring dozens.",https://news.sky.com/video/one-palestinian-killed-in-israeli-settler-attack-on-west-bank-village-13197755
16-08-2024,SkyNews,Israel-Hamas War,Palestinians describe Israeli settlers’ attack on West Bank village,"Video on social media showed cars and houses on fire in Jit, in the West Bank. Israel's military said it used ""riot dispersal means"" to end the violence.",https://news.sky.com/video/palestinians-describe-israeli-settlers-attack-on-west-bank-village-13197832
16-08-2024,SkyNews,Israel-Hamas War,Protesters demand hostage deal during Tel Aviv demonstration,International mediators in Qatar have begun a fresh attempt to agree a ceasefire deal.,https://news.sky.com/video/protesters-demand-hostage-deal-during-tel-aviv-demonstration-13197696
12-08-2024,SkyNews,Israel-Hamas War,'We're keeping them out' Israeli government spokesman says when asked about international media,"When pressed on international media access to Gaza to verify claims made by both sides, an Israeli government spokesman says ""we are keeping them [media] out"".",https://news.sky.com/video/were-keeping-them-out-israeli-government-spokesman-says-when-asked-about-international-media-13196022
